game_id,game_date,season,home_team_id,home_team_abbr,home_is_home,home_opponent_abbr,home_win,home_roll_win_pct,home_roll_pts,home_roll_off_rtg,home_roll_ts,home_roll_pace,home_roll_tov,home_roll_oreb,home_roll_reb,home_roll_ast,home_roll_fg3_rate,home_rest_days,home_season_win_pct,away_team_id,away_team_abbr,away_is_home,away_opponent_abbr,away_win,away_roll_win_pct,away_roll_pts,away_roll_off_rtg,away_roll_ts,away_roll_pace,away_roll_tov,away_roll_oreb,away_roll_reb,away_roll_ast,away_roll_fg3_rate,away_rest_days,away_season_win_pct,diff_roll_win_pct,diff_roll_pts,diff_roll_off_rtg,diff_roll_ts,diff_roll_pace,diff_roll_tov,diff_roll_oreb,diff_roll_reb,diff_roll_ast,diff_roll_fg3_rate,diff_rest_days,diff_season_win_pct
0022400987,2025-03-17,2024-25,1610612740,NOP,1,DET,0,0.3,112.8,114.59336127503859,0.5690685472931116,98.28,12.9,13.0,43.0,27.8,0.3729372937293729,2.0,0.4698275862068966,1610612765,DET,0,NOP,1,0.5,118.4,115.26265708305304,0.594401607447143,102.8,14.4,10.5,45.2,27.1,0.36753100338218714,2.0,0.29310344827586204,-0.2,-5.6000000000000085,-0.6692958080144535,-0.02533306015403136,-4.519999999999996,-1.5,2.5,-2.200000000000003,0.6999999999999993,0.00540629034718576,0.0,0.17672413793103453
0022401041,2025-03-24,2024-25,1610612740,NOP,1,PHI,1,0.2,107.6,109.89706700998957,0.5705926899672297,97.84,16.0,11.9,41.7,26.2,0.37367802585193893,1.0,0.4661016949152542,1610612755,PHI,0,NOP,0,0.2,116.5,112.90680212847371,0.57634901238274,103.02000000000001,13.3,10.6,39.3,23.7,0.4529540481400437,1.0,0.5276595744680851,0.0,-8.900000000000006,-3.0097351184841443,-0.005756322415510273,-5.180000000000007,2.6999999999999993,1.3000000000000007,2.4000000000000057,2.5,-0.07927602228810476,0.0,-0.061557879552830874
0022401072,2025-03-28,2024-25,1610612740,NOP,1,GSW,0,0.3,109.1,111.57861280918242,0.5812561958182894,97.74000000000001,16.1,11.7,42.7,28.1,0.38128654970760234,4.0,0.46835443037974683,1610612744,GSW,0,NOP,1,0.7,112.0,114.85421826448344,0.5927490839529794,97.52000000000001,14.6,10.6,42.3,27.9,0.4746987951807229,3.0,0.5550847457627118,-0.39999999999999997,-2.9000000000000057,-3.2756054553010188,-0.011492888134690071,0.21999999999999886,1.5000000000000018,1.0999999999999996,0.4000000000000057,0.20000000000000284,-0.09341224547312055,1.0,-0.086730315382965
0022401085,2025-03-30,2024-25,1610612740,NOP,1,CHA,1,0.3,106.9,110.11835940220946,0.5769884632236292,97.02,16.3,11.3,42.9,27.6,0.3763440860215054,2.0,0.46638655462184875,1610612766,CHA,0,NOP,0,0.3,107.7,108.14674576749921,0.5686491328767938,99.66,15.1,9.8,41.5,28.2,0.4098173515981735,2.0,0.27848101265822783,0.0,-0.7999999999999972,1.971613634710252,0.008339330346835427,-2.6400000000000006,1.200000000000001,1.5,1.3999999999999986,-0.5999999999999979,-0.03347326557666813,0.0,0.18790554196362091
0022400617,2025-04-06,2024-25,1610612740,NOP,1,MIL,0,0.3,104.9,107.94544038228351,0.5649763315070391,97.28,16.5,11.6,43.8,27.5,0.36835891381345925,2.0,0.46473029045643155,1610612749,MIL,0,NOP,1,0.5,115.9,119.65614669270413,0.6251894755922197,96.94,11.3,6.5,37.6,25.7,0.4053724053724054,1.0,0.6224066390041494,-0.2,-11.0,-11.710706310420619,-0.06021314408518064,0.3400000000000034,5.199999999999999,5.1,6.199999999999996,1.8000000000000007,-0.03701349155894612,1.0,-0.15767634854771784
0022401177,2025-04-11,2024-25,1610612740,NOP,1,MIA,0,0.2,106.6,108.60589129474727,0.5701438281352269,98.22,16.5,11.3,44.4,28.0,0.38569753810082064,1.0,0.45901639344262296,1610612748,MIA,0,NOP,1,0.7,116.9,121.84810943217315,0.6074297360167998,96.41999999999999,11.5,11.2,43.9,27.1,0.3828828828828829,2.0,0.5163934426229508,-0.49999999999999994,-10.300000000000011,-13.24221813742588,-0.03728590788157293,1.8000000000000114,5.0,0.10000000000000142,0.5,0.8999999999999986,0.0028146552179377227,-1.0,-0.05737704918032788
0022401196,2025-04-13,2024-25,1610612740,NOP,1,OKC,0,0.2,107.7,108.79576471246878,0.5603791991747566,99.14,15.3,11.8,45.3,28.7,0.3806818181818182,2.0,0.45714285714285713,1610612760,OKC,0,NOP,1,0.8,125.8,121.33248961154064,0.6151461651829555,103.47999999999999,10.8,8.7,43.6,28.3,0.40043057050592035,2.0,0.6693877551020408,-0.6000000000000001,-18.099999999999994,-12.536724899071856,-0.05476696600819886,-4.339999999999989,4.5,3.1000000000000014,1.6999999999999957,0.3999999999999986,-0.01974875232410217,0.0,-0.21224489795918372
0022200047,2022-10-24,2022-23,1610612741,CHI,1,BOS,1,0.3333333333333333,104.0,105.46584944030906,0.5302035914008204,98.46666666666665,12.333333333333334,10.666666666666666,39.666666666666664,20.333333333333332,0.35937500000000006,2.0,0.3333333333333333,1610612738,BOS,0,CHI,0,1.0,121.0,125.76597752497706,0.6502055826424759,96.13333333333333,12.333333333333334,8.333333333333334,38.666666666666664,21.666666666666668,0.4637096774193548,2.0,1.0,-0.6666666666666667,-17.0,-20.300128084668003,-0.12000199124165545,2.3333333333333286,0.0,2.333333333333332,1.0,-1.3333333333333357,-0.10433467741935476,0.0,-0.6666666666666667
0022200061,2022-10-26,2022-23,1610612741,CHI,1,IND,1,0.5,108.0,109.83709199826457,0.548013559629204,98.25,12.5,11.5,44.75,22.5,0.3294460641399417,2.0,0.5,1610612754,IND,0,CHI,0,0.25,117.75,110.76682974384258,0.5420705349426926,106.25,13.75,15.0,47.5,27.0,0.4137055837563452,2.0,0.25,0.25,-9.75,-0.9297377455780094,0.005943024686511311,-8.0,-1.25,-3.5,-2.75,-4.5,-0.08425951961640349,0.0,0.25
0022200084,2022-10-29,2022-23,1610612741,CHI,1,PHI,0,0.5,113.33333333333333,112.40609441679999,0.5648252323358319,100.66666666666667,13.166666666666666,11.666666666666666,44.166666666666664,24.0,0.3213610586011342,1.0,0.5,1610612755,PHI,0,CHI,1,0.3333333333333333,108.5,114.67778881888113,0.598883119218731,94.63333333333333,11.5,6.666666666666667,38.166666666666664,23.0,0.4221311475409837,1.0,0.3333333333333333,0.16666666666666669,4.833333333333329,-2.2716944020811383,-0.034057886882899124,6.033333333333346,1.666666666666666,4.999999999999999,6.0,1.0,-0.10077008893984951,0.0,0.16666666666666669
0022200111,2022-11-02,2022-23,1610612741,CHI,1,CHA,1,0.5,112.125,111.9992517833791,0.5657704241121135,100.0,13.25,11.25,43.625,23.25,0.330945558739255,1.0,0.5,1610612766,CHA,0,CHI,0,0.42857142857142855,117.0,110.70043614244943,0.565131481885138,105.62857142857142,14.285714285714286,11.285714285714286,46.0,28.428571428571427,0.3343558282208589,2.0,0.42857142857142855,0.07142857142857145,-4.875,1.2988156409296607,0.0006389422269755807,-5.628571428571419,-1.0357142857142865,-0.035714285714286476,-2.375,-5.178571428571427,-0.003410269481603889,-1.0,0.07142857142857145
0022200151,2022-11-07,2022-23,1610612741,CHI,1,TOR,1,0.4,111.0,111.09871690442579,0.5715827499021068,99.82,14.5,10.8,43.7,23.9,0.33564814814814814,1.0,0.45454545454545453,1610612761,TOR,0,CHI,0,0.6,113.4,114.23562889047052,0.5629861383654071,99.08,11.5,12.1,44.5,24.6,0.38026607538802654,1.0,0.6,-0.19999999999999996,-2.4000000000000057,-3.136911986044737,0.008596611536699661,0.7399999999999949,3.0,-1.299999999999999,-0.7999999999999972,-0.7000000000000028,-0.0446179272398784,0.0,-0.14545454545454545
0022200166,2022-11-09,2022-23,1610612741,CHI,1,NOP,0,0.5,112.1,111.60641998565828,0.580004958625987,100.38000000000001,15.3,10.7,44.8,25.0,0.33641618497109826,2.0,0.5,1610612740,NOP,0,CHI,1,0.5,118.5,114.93635047661773,0.5759857502343779,103.47999999999999,13.5,12.7,45.8,28.0,0.3055555555555556,2.0,0.5,0.0,-6.400000000000006,-3.3299304909594554,0.004019208391609075,-3.09999999999998,1.8000000000000007,-2.0,-1.0,-3.0,0.030860629415542684,0.0,0.0
0022200196,2022-11-13,2022-23,1610612741,CHI,1,DEN,0,0.5,113.6,112.14946798169983,0.5879489336076891,101.3,15.8,10.3,44.8,25.4,0.33294930875576034,4.0,0.46153846153846156,1610612743,DEN,0,CHI,1,0.7,116.6,116.4885005736613,0.5964549959567714,100.3,13.7,10.6,46.3,29.2,0.3614864864864865,2.0,0.6666666666666666,-0.19999999999999996,-3.0,-4.33903259196147,-0.008506062349082355,1.0,2.1000000000000014,-0.29999999999999893,-1.5,-3.8000000000000007,-0.02853717773072617,2.0,-0.20512820512820507
0022200227,2022-11-18,2022-23,1610612741,CHI,1,ORL,0,0.3,110.5,109.2745729529862,0.5783306206300621,101.1,15.8,9.5,41.7,24.0,0.3379629629629629,2.0,0.4,1610612753,ORL,0,CHI,1,0.4,112.7,111.93118581482688,0.5937806833955414,100.74,17.2,10.4,46.9,22.9,0.35434007134363854,2.0,0.26666666666666666,-0.10000000000000003,-2.200000000000003,-2.656612861840671,-0.015450062765479222,0.35999999999999943,-1.3999999999999986,-0.9000000000000004,-5.199999999999996,1.1000000000000014,-0.01637710838067563,0.0,0.13333333333333336
0022200250,2022-11-21,2022-23,1610612741,CHI,1,BOS,1,0.3,108.8,108.6513654496919,0.5756915405865997,100.16,15.7,9.3,42.1,24.7,0.33489461358313816,3.0,0.375,1610612738,BOS,0,CHI,0,0.9,122.3,120.8190578011843,0.6234235516055564,101.58,12.5,8.4,44.2,27.6,0.4751131221719457,3.0,0.8125,-0.6000000000000001,-13.5,-12.167692351492406,-0.047732011018956744,-1.4200000000000017,3.1999999999999993,0.9000000000000004,-2.1000000000000014,-2.900000000000002,-0.14021850858880752,0.0,-0.4375
0022200367,2022-12-07,2022-23,1610612741,CHI,1,WAS,1,0.3,111.7,109.636860673978,0.5655962759964368,102.0,12.6,8.6,42.0,24.4,0.31235955056179776,3.0,0.391304347826087,1610612764,WAS,0,CHI,0,0.3,115.0,113.12600234123911,0.5692186159809685,101.98,12.6,10.9,44.6,25.8,0.38021978021978026,3.0,0.4583333333333333,0.0,-3.299999999999997,-3.4891416672611086,-0.003622339984531653,0.01999999999999602,0.0,-2.3000000000000007,-2.6000000000000014,-1.4000000000000021,-0.0678602296579825,0.0,-0.06702898550724634
0022200391,2022-12-10,2022-23,1610612741,CHI,1,DAL,1,0.4,112.9,109.74827597818944,0.5675126992962155,103.03999999999999,12.7,8.4,42.5,24.9,0.31034482758620685,3.0,0.4166666666666667,1610612742,DAL,0,CHI,0,0.4,113.7,115.20088001616622,0.6057429743148839,98.68,12.9,7.3,37.5,23.9,0.5047961630695443,1.0,0.52,0.0,-0.7999999999999972,-5.4526040379767835,-0.03823027501866838,4.359999999999985,-0.20000000000000107,1.1000000000000005,5.0,1.0,-0.19445133548333748,2.0,-0.10333333333333333
0022200418,2022-12-14,2022-23,1610612741,CHI,1,NYK,0,0.5,117.8,113.0921244642789,0.5877455140826167,104.54,13.0,8.1,43.9,25.8,0.31677704194260486,3.0,0.4230769230769231,1610612752,NYK,0,CHI,1,0.6,116.2,115.83512782996715,0.568314436288364,100.36,13.0,13.9,49.7,23.2,0.3669222343921139,3.0,0.5185185185185185,-0.09999999999999998,1.5999999999999943,-2.743003365688253,0.019431077794252682,4.180000000000007,0.0,-5.800000000000001,-5.800000000000004,2.6000000000000014,-0.050145192449509046,0.0,-0.09544159544159542
0022200434,2022-12-16,2022-23,1610612741,CHI,1,NYK,0,0.4,117.7,112.77994371771702,0.5899323957613595,104.72,13.1,7.6,41.9,25.7,0.31742508324084356,2.0,0.4074074074074074,1610612752,NYK,0,CHI,1,0.6,116.1,116.10454900285364,0.5700954511517764,100.06,13.2,14.0,49.7,23.6,0.3693495038588754,2.0,0.5357142857142857,-0.19999999999999996,1.6000000000000085,-3.3246052851366272,0.019836944609583074,4.659999999999997,-0.09999999999999964,-6.4,-7.800000000000004,2.099999999999998,-0.05192442061803182,0.0,-0.1283068783068783
0022200501,2022-12-26,2022-23,1610612741,CHI,1,HOU,0,0.5,116.0,114.92147865043219,0.6112818340121542,101.24000000000001,13.5,6.5,40.4,25.7,0.3375870069605568,3.0,0.4375,1610612745,HOU,0,CHI,1,0.3,107.4,106.57247556683728,0.5317444276307197,100.67999999999999,15.2,14.6,49.1,21.0,0.34700665188470065,3.0,0.28125,0.2,8.599999999999994,8.349003083594909,0.07953740638143447,0.5600000000000165,-1.6999999999999993,-8.1,-8.700000000000003,4.699999999999999,-0.009419644924143822,0.0,0.15625
0022200519,2022-12-28,2022-23,1610612741,CHI,1,MIL,1,0.5,117.7,116.83041211734428,0.6160407547221833,101.02000000000001,12.7,6.6,40.0,26.7,0.3467741935483871,2.0,0.42424242424242425,1610612749,MIL,0,CHI,0,0.5,112.8,113.72863165798374,0.5795422650755364,99.28,15.0,12.3,47.5,23.8,0.4225028702640643,3.0,0.6666666666666666,0.0,4.900000000000006,3.1017804593605405,0.036498489646646926,1.740000000000009,-2.3000000000000007,-5.700000000000001,-7.5,2.8999999999999986,-0.07572867671567718,-1.0,-0.24242424242424238
0022200532,2022-12-30,2022-23,1610612741,CHI,1,DET,1,0.5,118.1,117.17500559308527,0.6136132313226286,101.03999999999999,12.1,6.7,41.1,25.9,0.3459770114942529,2.0,0.4411764705882353,1610612765,DET,0,CHI,0,0.2,115.6,111.62075785335807,0.5688814949642502,103.66,15.0,11.6,45.2,22.9,0.3822525597269624,2.0,0.24324324324324326,0.3,2.5,5.554247739727202,0.04473173635837835,-2.6200000000000045,-2.9000000000000004,-4.8999999999999995,-4.100000000000001,3.0,-0.03627554823270951,0.0,0.19793322734499202
0022200540,2022-12-31,2022-23,1610612741,CHI,1,CLE,0,0.5,116.9,115.90387645177357,0.6052050182228652,101.08000000000001,12.6,7.5,40.5,24.7,0.33523375142531353,1.0,0.45714285714285713,1610612739,CLE,0,CHI,1,0.6,113.0,118.21866405255614,0.6023481615245053,95.8,11.7,9.3,41.4,24.1,0.3609112709832134,2.0,0.6111111111111112,-0.09999999999999998,3.9000000000000057,-2.314787600782566,0.0028568566983598886,5.280000000000015,0.9000000000000004,-1.8000000000000007,-0.8999999999999986,0.5999999999999979,-0.025677519557899875,-1.0,-0.15396825396825403
0022200570,2023-01-04,2022-23,1610612741,CHI,1,BKN,1,0.5,116.3,116.21832852258396,0.6023955076193102,100.1,11.8,7.4,40.3,23.0,0.33716915995397007,2.0,0.43243243243243246,1610612751,BKN,0,CHI,0,1.0,124.7,125.81817094847797,0.6624860601357501,99.02000000000001,13.3,8.0,42.1,27.0,0.3313953488372093,2.0,0.6756756756756757,-0.5,-8.400000000000006,-9.59984242589401,-0.06009055251643991,1.079999999999984,-1.5,-0.5999999999999996,-1.8000000000000043,-4.0,0.005773811116760785,0.0,-0.2432432432432432
0022200592,2023-01-07,2022-23,1610612741,CHI,1,UTA,1,0.7,119.3,120.0131089639993,0.6153613156599642,99.55999999999999,11.3,8.0,42.5,22.7,0.3210586881472957,1.0,0.46153846153846156,1610612762,UTA,0,CHI,0,0.3,116.5,115.33866152383055,0.5806570777393849,101.04,12.8,11.2,41.4,23.9,0.46524663677130046,2.0,0.4878048780487805,0.39999999999999997,2.799999999999997,4.674447440168748,0.034704237920579306,-1.4800000000000182,-1.5,-3.1999999999999993,1.1000000000000014,-1.1999999999999993,-0.14418794862400475,-1.0,-0.026266416510318913
0022200636,2023-01-13,2022-23,1610612741,CHI,1,OKC,0,0.5,117.4,117.62269608287461,0.6031459969748377,99.79999999999998,11.1,7.7,42.3,21.6,0.32608695652173914,2.0,0.4523809523809524,1610612760,OKC,0,CHI,1,0.5,122.0,116.61992109879148,0.585912660415455,104.8,12.6,11.0,43.2,24.9,0.36431623931623935,1.0,0.4523809523809524,0.0,-4.599999999999994,1.002774984083132,0.01723333655938275,-5.000000000000014,-1.5,-3.3,-0.9000000000000057,-3.299999999999997,-0.03822928279450022,1.0,0.0
0022200650,2023-01-15,2022-23,1610612741,CHI,1,GSW,1,0.5,116.6,116.80410167323683,0.6024240987844784,99.82,11.9,7.9,43.0,21.9,0.33217993079584773,2.0,0.4418604651162791,1610612744,GSW,0,CHI,0,0.6,119.6,113.82293127942026,0.5755339785279714,105.2,14.5,12.5,49.1,29.3,0.48404255319148937,2.0,0.5,-0.09999999999999998,-3.0,2.9811703938165692,0.026890120256507055,-5.38000000000001,-2.5999999999999996,-4.6,-6.100000000000001,-7.400000000000002,-0.15186262239564163,0.0,-0.05813953488372092
0022200708,2023-01-23,2022-23,1610612741,CHI,1,ATL,1,0.5,117.3,117.1059311680585,0.6036800951950434,100.02,11.7,7.8,42.6,22.9,0.3448275862068966,4.0,0.4666666666666667,1610612737,ATL,0,CHI,0,0.7,118.6,118.10281201250693,0.6156671061394066,100.56,12.2,7.5,39.9,24.3,0.32878270762229805,2.0,0.5106382978723404,-0.19999999999999996,-1.2999999999999972,-0.9968808444484267,-0.011987010944363163,-0.5400000000000063,-0.5,0.2999999999999998,2.700000000000003,-1.4000000000000021,0.01604487858459852,2.0,-0.04397163120567371
0022200766,2023-01-31,2022-23,1610612741,CHI,1,LAC,0,0.5,113.5,113.52067773967454,0.5824308562149955,100.02000000000001,11.9,8.6,42.6,23.2,0.3506787330316742,3.0,0.46938775510204084,1610612746,LAC,0,CHI,1,0.6,117.0,123.0682201324264,0.6242710273795882,95.36,12.1,10.0,41.4,22.8,0.37573616018845696,2.0,0.5283018867924528,-0.09999999999999998,-3.5,-9.547542392751865,-0.04184017116459271,4.660000000000011,-0.1999999999999993,-1.4000000000000004,1.2000000000000028,0.3999999999999986,-0.025057427156782774,1.0,-0.058914131690411986
0022200781,2023-02-02,2022-23,1610612741,CHI,1,CHA,1,0.4,111.2,111.12981434065694,0.5772529928458023,100.08,12.9,8.5,43.3,23.6,0.3485193621867882,2.0,0.46,1610612766,CHA,0,CHI,0,0.4,112.9,110.40210170295879,0.5624413754291235,102.55999999999999,13.0,10.5,44.2,24.6,0.3481646273637375,2.0,0.28846153846153844,0.0,-1.7000000000000028,0.7277126376981471,0.014811617416678802,-2.4799999999999898,-0.09999999999999964,-2.0,-0.9000000000000057,-1.0,0.00035473482305070636,0.0,0.17153846153846158
0022200796,2023-02-04,2022-23,1610612741,CHI,1,POR,1,0.5,112.7,112.51494081867429,0.586567265429836,100.26,13.5,8.7,43.1,24.1,0.34328358208955223,2.0,0.47058823529411764,1610612757,POR,0,CHI,0,0.6,122.1,124.35458817906101,0.6323004560194089,98.14,10.4,7.7,37.3,24.3,0.4435294117647059,1.0,0.5,-0.09999999999999998,-9.399999999999991,-11.83964736038672,-0.045733190589572925,2.1200000000000045,3.0999999999999996,0.9999999999999991,5.800000000000004,-0.1999999999999993,-0.10024582967515366,1.0,-0.02941176470588236
0022200811,2023-02-06,2022-23,1610612741,CHI,1,SAS,1,0.6,115.9,115.80599730402994,0.6047060644298788,100.3,13.5,8.5,43.3,25.7,0.342989571263036,2.0,0.4807692307692308,1610612759,SAS,0,CHI,0,0.1,114.0,112.07695090057537,0.5597331897972071,102.34,13.1,12.6,42.9,28.0,0.29148936170212764,3.0,0.2641509433962264,0.5,1.9000000000000057,3.729046403454575,0.044972874632671744,-2.0400000000000063,0.40000000000000036,-4.1,0.3999999999999986,-2.3000000000000007,0.05150020956090834,-1.0,0.21661828737300437
0022200863,2023-02-13,2022-23,1610612741,CHI,1,ORL,0,0.4,109.1,109.08737966708388,0.5850624366084844,100.34,15.0,7.4,44.6,24.0,0.31780167264038234,2.0,0.4642857142857143,1610612753,ORL,0,CHI,1,0.5,111.5,111.8820556804155,0.5711706980238587,99.66,13.9,11.1,43.2,23.6,0.3306169965075669,2.0,0.40350877192982454,-0.09999999999999998,-2.4000000000000057,-2.7946760133316246,0.013891738584625779,0.6800000000000068,1.0999999999999996,-3.6999999999999993,1.3999999999999986,0.3999999999999986,-0.012815323867184536,0.0,0.06077694235588976
0022200883,2023-02-16,2022-23,1610612741,CHI,1,MIL,0,0.4,108.9,109.83879944930916,0.5906469716897711,99.36,15.0,7.2,44.0,24.5,0.32971014492753625,1.0,0.4482758620689655,1610612749,MIL,0,CHI,1,1.0,122.8,117.14597686972722,0.5963818557526436,104.84,13.6,10.9,53.3,24.0,0.44191096634093385,2.0,0.7017543859649122,-0.6,-13.899999999999991,-7.307177420418057,-0.005734884062872481,-5.480000000000004,1.4000000000000004,-3.7,-9.299999999999997,0.5,-0.1122008214133976,-1.0,-0.2534785238959467
0022200900,2023-02-24,2022-23,1610612741,CHI,1,BKN,1,0.3,106.1,107.07046214446652,0.5660898128844513,99.24,14.3,8.3,45.3,23.4,0.31990521327014215,8.0,0.4406779661016949,1610612751,BKN,0,CHI,0,0.5,112.8,116.59799129551024,0.5918736064015955,96.82000000000001,10.9,8.7,40.0,23.4,0.4247374562427071,9.0,0.5862068965517241,-0.2,-6.700000000000003,-9.527529151043723,-0.025783793517144216,2.4199999999999875,3.4000000000000004,-0.3999999999999986,5.299999999999997,0.0,-0.10483224297256494,-1.0,-0.14552893045002918
0022200912,2023-02-26,2022-23,1610612741,CHI,1,WAS,1,0.4,108.9,110.32575272370077,0.5716638128193534,98.92,13.2,8.9,45.9,23.3,0.3181286549707602,2.0,0.45,1610612764,WAS,0,CHI,0,0.5,117.7,119.93904839437266,0.6416514988350422,98.3,14.7,7.6,41.4,26.6,0.38888888888888895,2.0,0.4745762711864407,-0.09999999999999998,-8.799999999999997,-9.613295670671889,-0.06998768601568883,0.6200000000000045,-1.5,1.3000000000000007,4.5,-3.3000000000000007,-0.07076023391812875,0.0,-0.02457627118644068
0022200950,2023-03-03,2022-23,1610612741,CHI,1,PHX,0,0.3,103.5,106.72835002674599,0.5544755136877484,97.28,13.6,9.2,44.3,22.6,0.33016627078384797,2.0,0.4603174603174603,1610612756,PHX,0,CHI,1,0.7,111.9,113.24696795153837,0.5656497547229848,98.88,12.4,11.8,46.7,27.9,0.3239910313901345,2.0,0.5396825396825397,-0.39999999999999997,-8.400000000000006,-6.51861792479238,-0.011174241035236454,-1.5999999999999943,1.1999999999999993,-2.6000000000000014,-2.4000000000000057,-5.299999999999997,0.00617523939371345,0.0,-0.07936507936507936
0022200963,2023-03-05,2022-23,1610612741,CHI,1,IND,0,0.3,105.0,109.54033144061923,0.5647906173164753,96.0,12.6,9.0,42.8,22.6,0.3174224343675418,2.0,0.453125,1610612754,IND,0,CHI,1,0.3,114.7,114.58169088215826,0.584217130835663,100.16,11.8,9.0,38.0,27.5,0.4083710407239819,3.0,0.4375,0.0,-9.700000000000003,-5.041359441539029,-0.01942651351918767,-4.159999999999997,0.7999999999999989,0.0,4.799999999999997,-4.899999999999999,-0.09094860635644009,-1.0,0.015625
0022201037,2023-03-15,2022-23,1610612741,CHI,1,SAC,0,0.5,112.3,118.56939694298003,0.6032960327062186,94.7,11.3,9.2,42.1,23.6,0.3301435406698565,4.0,0.4626865671641791,1610612758,SAC,0,CHI,1,0.8,131.5,126.21176396320746,0.6455272286686392,104.1,13.4,10.0,43.4,29.4,0.41899441340782123,2.0,0.5970149253731343,-0.30000000000000004,-19.200000000000003,-7.642367020227425,-0.04223119596242064,-9.399999999999991,-2.0999999999999996,-0.8000000000000007,-1.2999999999999972,-5.799999999999997,-0.08885087273796471,2.0,-0.13432835820895517
0022201050,2023-03-17,2022-23,1610612741,CHI,1,MIN,1,0.5,112.4,117.75674324300239,0.5954774998876857,95.56,11.4,9.9,43.1,24.1,0.3333333333333333,2.0,0.45588235294117646,1610612750,MIN,0,CHI,0,0.4,113.4,109.77090384309811,0.5705371970340583,103.42,13.8,9.0,43.7,26.8,0.37458193979933113,2.0,0.5,0.09999999999999998,-1.0,7.985839399904279,0.024940302853627472,-7.859999999999999,-2.4000000000000004,0.9000000000000004,-0.6000000000000014,-2.6999999999999993,-0.04124860646599782,0.0,-0.04411764705882354
0022201060,2023-03-18,2022-23,1610612741,CHI,1,MIA,1,0.6,116.3,119.79708547202385,0.6132463364278764,97.12,12.0,9.0,42.7,24.5,0.32505910165484636,1.0,0.463768115942029,1610612748,MIA,0,CHI,0,0.6,115.4,118.64789897499024,0.6204489224144375,97.41999999999999,14.7,9.1,38.0,23.6,0.3878562577447336,3.0,0.5352112676056338,0.0,0.8999999999999915,1.149186497033611,-0.007202585986561094,-0.29999999999998295,-2.6999999999999993,-0.09999999999999964,4.700000000000003,0.8999999999999986,-0.06279715608988723,-2.0,-0.07144315166360476
0022201087,2023-03-22,2022-23,1610612741,CHI,1,PHI,0,0.6,115.2,116.9875968409511,0.608400005566968,98.82000000000001,12.3,7.9,40.5,25.3,0.33528722157092616,2.0,0.4788732394366197,1610612755,PHI,0,CHI,1,0.8,124.0,127.93221893516382,0.650668833035272,97.2,11.9,9.0,43.5,27.1,0.3853541416566627,2.0,0.676056338028169,-0.20000000000000007,-8.799999999999997,-10.944622094212718,-0.04226882746830396,1.6200000000000045,0.40000000000000036,-1.0999999999999996,-3.0,-1.8000000000000007,-0.050066920085736544,0.0,-0.1971830985915493
0022201140,2023-03-29,2022-23,1610612741,CHI,1,LAL,0,0.7,115.6,117.37177285498987,0.6024426155590065,98.9,12.5,9.2,42.8,26.5,0.33789954337899547,2.0,0.48,1610612747,LAL,0,CHI,1,0.6,114.2,115.99616371922134,0.5986338254522084,98.6,13.8,9.9,43.8,24.3,0.38118214716525933,3.0,0.49333333333333335,0.09999999999999998,1.3999999999999915,1.3756091357685278,0.003808790106798021,0.30000000000001137,-1.3000000000000007,-0.7000000000000011,-1.0,2.1999999999999993,-0.04328260378626386,-1.0,-0.013333333333333364
0022201165,2023-04-02,2022-23,1610612741,CHI,1,MEM,1,0.6,115.1,116.29342328637217,0.6005194846380881,99.4,12.4,8.5,40.8,27.0,0.34663625997719494,2.0,0.4805194805194805,1610612763,MEM,0,CHI,0,0.8,124.7,122.28377375594928,0.6136314856396492,102.17999999999999,12.4,11.1,43.5,28.0,0.3971861471861472,2.0,0.6363636363636364,-0.20000000000000007,-9.600000000000009,-5.990350469577109,-0.013112001001561069,-2.779999999999987,0.0,-2.5999999999999996,-2.700000000000003,-1.0,-0.05054988720895226,0.0,-0.15584415584415584
0022201182,2023-04-04,2022-23,1610612741,CHI,1,ATL,0,0.7,116.5,118.56351903342181,0.6094701019220387,98.58,11.1,7.6,39.6,27.1,0.3352402745995423,2.0,0.48717948717948717,1610612737,ATL,0,CHI,1,0.5,123.4,120.5405789606428,0.5744561363126054,102.42,11.5,15.6,48.9,25.5,0.32187499999999997,2.0,0.5,0.19999999999999996,-6.900000000000006,-1.977059927220992,0.03501396560943326,-3.8400000000000034,-0.40000000000000036,-8.0,-9.299999999999997,1.6000000000000014,0.013365274599542343,0.0,-0.01282051282051283
0022201223,2023-04-09,2022-23,1610612741,CHI,1,DET,1,0.5,111.6,114.98929739354678,0.5912148131262852,97.14,11.5,8.0,39.5,26.2,0.34295612009237875,2.0,0.48148148148148145,1610612765,DET,0,CHI,0,0.1,107.9,110.87472801411965,0.5738074839409819,97.34,13.8,9.7,39.1,23.6,0.3713942307692307,2.0,0.20987654320987653,0.4,3.6999999999999886,4.114569379427124,0.0174073291853033,-0.20000000000000284,-2.3000000000000007,-1.6999999999999993,0.3999999999999986,2.599999999999998,-0.02843811067685198,0.0,0.2716049382716049
